60	120	0	0
1	1	0	0
34	2	0	0
67	3	0	0
100	4	0	0
133	5	0	0
166	6	0	0
199	7	0	0
232	8	0	0
265	9	0	0
298	10	0	0
334.758750112000	11	0	0
376.051747573000	12	0	0
422.438298641000	13	0	0
474.546700848000	14	0	0
533.082753174000	15	0	0
598.839315970000	16	0	0
672.707050108000	17	0	0
755.686480825000	18	0	0
848.901549657000	19	0	0
953.614838025000	20	0	0
1071.24466868000	21	0	0
1203.38431661000	22	0	0
1351.82358971000	23	0	0
1518.57307136000	24	0	0
1705.89135343000	25	0	0
1916.31562853000	26	0	0
2152.69605579000	27	0	0
2418.23436580000	28	0	0
2716.52722743000	29	0	0
3051.61496410000	30	0	0
3428.03627921000	31	0	0
3850.88973211000	32	0	0
4325.90279712000	33	0	0
4859.50944118000	34	0	0
5458.93727077000	35	0	0
6132.30542854000	36	0	0
6888.73456565000	37	0	0
7738.47037937000	38	0	0
8693.02238919000	39	0	0
9765.31983122000	40	0	0
10969.8867824000	41	0	0
12323.0388864000	42	0	0
13843.1043463000	43	0	0
15550.6721766000	44	0	0
17468.8710780000	45	0	0
19623.6827113000	46	0	0
22044.2936142000	47	0	0
24763.4905281000	48	0	0
27818.1044887000	49	0	0
31249.5096950000	50	0	0
35104.1839165000	51	0	0
39434.3380255000	52	0	0
44298.6231844000	53	0	0
49762.9252647000	54	0	0
55901.2572603000	55	0	0
62796.7617790000	56	0	0
70542.8371955000	57	0	0
79244.4027145000	58	0	0
89019.3194836000	59	0	0
99999.9870006000	60	0	0
1.00000000000000e-09	1	0	0
1.64617277013000e-09	2	0	0
2.70988478913000e-09	3	0	0
4.46093855007000e-09	4	0	0
7.34347557037000e-09	5	0	0
1.20886295221000e-08	6	0	0
1.98999727475000e-08	7	0	0
3.27587932634000e-08	8	0	0
5.39266334526000e-08	9	0	0
8.87725555747000e-08	10	0	0
1.46134963722000e-07	11	0	0
2.40563398044000e-07	12	0	0
3.96008915351000e-07	13	0	0
6.51899093182000e-07	14	0	0
1.07313853607000e-06	15	0	0
1.76657143666000e-06	16	0	0
2.90808179553000e-06	17	0	0
4.78720506513000e-06	18	0	0
7.88056662326000e-06	19	0	0
1.29727741884000e-05	20	0	0
2.13554276221000e-05	21	0	0
3.51547234461000e-05	22	0	0
5.78707484786000e-05	23	0	0
9.52652503327000e-05	24	0	0
0.000156823061038000	25	0	0
0.000258157852809000	26	0	0
0.000424972427691000	27	0	0
0.000699578038523000	28	0	0
0.00115162631760000	29	0	0
0.00189577588540000	30	0	0
0.00312077464083000	31	0	0
0.00513733423546000	32	0	0
0.00845693972949000	33	0	0
0.0139215839014000	34	0	0
0.0229173323356000	35	0	0
0.0377258884549000	36	0	0
0.0621033303036000	37	0	0
0.102232811280000	38	0	0
0.168292870144000	39	0	0
0.277039140239000	40	0	0
0.363306302256000	41	0	0
0.449573464272000	42	0	0
0.535840626289000	43	0	0
0.622107788306000	44	0	0
0.708374950322000	45	0	0
0.794642112339000	46	0	0
0.880909274355000	47	0	0
0.967176436372000	48	0	0
1.05344359839000	49	0	0
1.13971076041000	50	0	0
1.22597792242000	51	0	0
1.31224508444000	52	0	0
1.39851224645000	53	0	0
1.48477940847000	54	0	0
1.57104657049000	55	0	0
1.65731373250000	56	0	0
1.74358089452000	57	0	0
1.82984805654000	58	0	0
1.91611521855000	59	0	0
2.00238238057000	60	0	0
2.08864954259000	61	0	0
2.17491670460000	62	0	0
2.26118386662000	63	0	0
2.34745102864000	64	0	0
2.43371819065000	65	0	0
2.51998535267000	66	0	0
2.60625251469000	67	0	0
2.69251967670000	68	0	0
2.77878683872000	69	0	0
2.86505400074000	70	0	0
2.95132116275000	71	0	0
3.03758832477000	72	0	0
3.12385548679000	73	0	0
3.21012264880000	74	0	0
3.29638981082000	75	0	0
3.38265697284000	76	0	0
3.46892413485000	77	0	0
3.55519129687000	78	0	0
3.64145845889000	79	0	0
3.72772562090000	80	0	0
3.81399278292000	81	0	0
3.90025994494000	82	0	0
3.98652710695000	83	0	0
4.07279426897000	84	0	0
4.15906143099000	85	0	0
4.24532859300000	86	0	0
4.33159575502000	87	0	0
4.41786291704000	88	0	0
4.50413007905000	89	0	0
4.59039724107000	90	0	0
4.67666440309000	91	0	0
4.76293156510000	92	0	0
4.84919872712000	93	0	0
4.93546588914000	94	0	0
5.02173305115000	95	0	0
5.10800021317000	96	0	0
5.19426737519000	97	0	0
5.28053453720000	98	0	0
5.36680169922000	99	0	0
5.45306886124000	100	0	0
5.88931437013000	101	0	0
6.36045951975000	102	0	0
6.86929628132000	103	0	0
7.41883998383000	104	0	0
8.01234718254000	105	0	0
8.65333495714000	106	0	0
9.34560175371000	107	0	0
10.0932498940000	108	0	0
10.9007098855000	109	0	0
11.7727666764000	110	0	0
12.7145880105000	111	0	0
13.7317550513000	112	0	0
14.8302954554000	113	0	0
16.0167190919000	114	0	0
17.2980566192000	115	0	0
18.6819011487000	116	0	0
20.1764532406000	117	0	0
21.7905694999000	118	0	0
23.5338150599000	119	0	0
25.4165202647000	120	0	0
1.97173850220000e-102	1.00000000000000e-12	1	1
1.97173850220000e-102	1.00000000000000e-12	1	2
1.97173850220000e-102	1.00000000000000e-12	1	3
1.97173850220000e-102	1.00000000000000e-12	1	4
1.97173850220000e-102	1.00000000000000e-12	1	5
1.97173850220000e-102	1.00000000000000e-12	1	6
1.97173850220000e-102	1.00000000000000e-12	1	7
1.97173850220000e-102	1.00000000000000e-12	1	8
1.97173850220000e-102	1.00000000000000e-12	1	9
