Density (kg/m3) Temperature (K) Energy (J/kg) Pressure (Pa) Sound speed (m/s) Entropy (J/kg/K)
1.7240514047900001e-06	160.0	59276.8703335	1.09796085754e-108	1e-12	527.843070656
1.7240514047900001e-06	200.0	94771.40798169999	1.7155638399e-108	1e-12	725.42530533
1.7240514047900001e-06	273.0	166784.10578399998	0.312544679732E-77	1e-12	1031.63318471
1.7240514047900001e-06	290.0	184344.06975599998	0.388286383734E-61	1e-12	1094.03176029
1.7240514047900001e-06	300.0	194769.83914	0.793309249526E-60	1e-12	1129.37814645
1.7240514047900001e-06	336.0	232771.649948	0.392517366398E-59	1e-12	1248.99512646
1.7240514047900001e-06	376.32	276004.43575	0.132425284896E-47	1e-12	1370.50172265
1.7240514047900001e-06	421.4784	325020.179456	0.610653709580E-47	1e-12	1493.50519301
1.7240514047900001e-06	472.055808	380440.146342	0.280264154977E-36	1e-12	1617.68181011
1.7240514047900001e-06	528.70250496	442966.543179	0.181498211030E-30	1e-12	1742.77299342
1.7240514047900001e-06	592.146805555	513393.883342	0.491662497157E-26	1e-12	1868.57652604
1.7240514047900001e-06	663.204422222	592617.324122	0.256126950827E-22	1e-12	1994.9314281
1.7240514047900001e-06	742.788952888	681644.110171	0.518673131742E-19	1e-12	2121.70968788
1.7240514047900001e-06	831.923627235	781606.307675	0.396685203498E-16	1.5766980916000001e-12	2248.809447
1.7240514047900001e-06	931.754462503	893775.3440309999	0.118998094144E-13	4.04562429245e-10	2376.14986618
1.7240514047900001e-06	1043.564998	1019582.42697	0.153496325298E-10	4.38441717862e-07	2503.67098041
1.7240514047900001e-06	1168.79279776	1160632.6116	0.334419392511E-08	8.10676953652e-05	2631.32481121
1.7240514047900001e-06	1309.0479335	1318746.09133	0.409553303269E-06	0.00842792493675	2759.08950361
1.7240514047900001e-06	1466.13368552	1496882.47231	0.431604716951E-04	0.7411652855930001	2887.58503737
1.7240514047900001e-06	1642.06972778	1740095.6652099998	0.232902490309E-02	27.183113920100002	3043.29760271
1.7240514047900001e-06	1839.11809511	3557915.91939	0.942013936116E-01	237.66959258400001	4060.492256
1.7240514047900001e-06	2059.81226652	18256566.0736	0.104773963970E+01	814.009255615	11594.278508700001
1.7240514047900001e-06	2306.98973851	22690089.645	0.151165544841E+01	988.863627715	13636.0402935
1.7240514047900001e-06	2583.82850713	24321030.053	0.182243092895E+01	1151.29816093	14313.9340205
1.7240514047900001e-06	2893.88792798	24722237.7039	0.206122254012E+01	1335.1599369	14460.716342700001
1.7240514047900001e-06	3241.15447934	25045772.3703	0.231626842289E+01	1375.42602144	14561.157183399999
1.7240514047900001e-06	3630.09301686	25668816.5178	0.261962271181E+01	1369.54203312	14725.625553100002
1.7240514047900001e-06	4065.70417888	27323838.6983	0.303536969667E+01	1422.5006744	15116.040542200002
1.7240514047900001e-06	4553.58868035	31389747.998	0.370416035837E+01	1556.77375372	16007.256104499998
1.7240514047900001e-06	5100.01932199	35824790.449	0.450697998419E+01	1771.35704657	16923.2506042
1.7240514047900001e-06	5712.02164063	38538220.2447	0.527049078716E+01	1925.38001549	17470.103855700003
1.7240514047900001e-06	6397.46423751	41725278.4659	0.618924510252E+01	2090.07935004	18088.0690159
1.7240514047900001e-06	7165.15994601	46675179.7501	0.736727529433E+01	2200.10287395	18897.6910951
1.7240514047900001e-06	8024.97913953	60503503.2908	0.930386531021E+01	2448.29111998	20531.9931543
1.7240514047900001e-06	8987.97663627	79750627.9383	0.120092795412E+02	2831.51300555	22695.129263299998
1.7240514047900001e-06	10066.5338326	89765284.9859	0.142638977073E+02	3150.63293402	23761.1074467
1.7240514047900001e-06	11274.5178925	97534041.5972	0.166371096880E+02	3451.34221584	24581.5183083
1.7240514047900001e-06	12627.4600396	106057603.86299999	0.194300355828E+02	3752.20068434	25462.0441668
1.7240514047900001e-06	14142.755244400001	115805626.71700001	0.227640262453E+02	4087.95952209	26443.3646707
1.7240514047900001e-06	15839.885873700001	130690415.05399999	0.267571297205E+02	4210.2645508	27538.1844763
1.7240514047900001e-06	17740.672178599998	154447434.911	0.315552527621E+02	4595.67304905	28760.800820999997
1.7240514047900001e-06	19869.55284	181478896.5	0.373390323981E+02	5027.47008949	30127.3032472
1.7240514047900001e-06	22253.8991808	214664041.917	0.445473740211E+02	5504.38518847	31770.416128200002
1.7240514047900001e-06	24924.367082499997	255686054.165	0.535298446327E+02	6036.92114405	33708.8593388
1.7240514047900001e-06	27915.2911324	305377847.337	0.643659560066E+02	6564.37587465	35812.6169636
1.7240514047900001e-06	31265.126068299996	368422882.179	0.764946701712E+02	7126.97742751	37732.4733386
1.7240514047900001e-06	35016.941196499996	439705016.674	0.909461866898E+02	7834.78605134	39789.9580077
1.7240514047900001e-06	39218.9741401	517389163.074	0.108148914873E+03	8597.13946104	41988.6581604
1.7240514047900001e-06	43925.2510369	626293794.158	0.129040480148E+03	9277.52728003	44452.1315518
1.7240514047900001e-06	49196.2811613	738272219.352	0.153204951550E+03	10203.895472	46897.124156
1.7240514047900001e-06	55099.8349007	865674137.589	0.182433174273E+03	11207.5867088	49618.92851530001
1.7240514047900001e-06	61711.815088699994	1049996613.08	0.217970196919E+03	12042.328592299998	52669.9229299
1.7240514047900001e-06	69117.2328994	1292199572.27	0.262437620471E+03	13193.096795799998	56295.570612999996
1.7240514047900001e-06	77411.30084730001	1640095409.03	0.321013022261E+03	14501.8284468	61012.4226082
1.7240514047900001e-06	86700.656949	1888723559.66	0.377692102136E+03	16448.4539873	64031.366137699995
2.9723532463599997e-06	1.0	1.0	4.28890959975e-113	1e-12	-5.77140604027
2.9723532463599997e-06	10.0	1.0	4.28890959975e-111	1e-12	-21.5729000535
2.9723532463599997e-06	20.0	1.0	1.7155638399e-110	1e-12	-29.4924426627
2.9723532463599997e-06	40.0	83.0545802028	6.8622553596e-110	1e-12	-22.3738113131
2.9723532463599997e-06	80.0	8066.9758522	2.74490214384e-109	1e-12	102.91833142799999
2.9723532463599997e-06	160.0	59276.8703335	1.09796085754e-108	1e-12	527.843070656
2.9723532463599997e-06	200.0	94771.40798169999	1.7155638399e-108	1e-12	725.42530533
2.9723532463599997e-06	273.0	166784.10578399998	0.312544679732E-77	1e-12	1031.63318471
2.9723532463599997e-06	290.0	184344.06975599998	0.388286383734E-61	1e-12	1094.03176029
2.9723532463599997e-06	300.0	194769.83914	0.793309249526E-60	1e-12	1129.37814645
2.9723532463599997e-06	336.0	232771.649948	0.392517366398E-59	1e-12	1248.99512646
2.9723532463599997e-06	376.32	276004.43575	0.132425284896E-47	1e-12	1370.50172265
2.9723532463599997e-06	421.4784	325020.179456	0.610653709580E-47	1e-12	1493.50519301
2.9723532463599997e-06	472.055808	380440.146342	0.280264154977E-36	1e-12	1617.68181011
2.9723532463599997e-06	528.70250496	442966.543179	0.181498211030E-30	1e-12	1742.77299342
2.9723532463599997e-06	592.146805555	513393.883342	0.491662497157E-26	1e-12	1868.57652604
2.9723532463599997e-06	663.204422222	592617.324122	0.256126950827E-22	1e-12	1994.9314281
2.9723532463599997e-06	742.788952888	681644.110171	0.518673131742E-19	1e-12	2121.70968788
2.9723532463599997e-06	831.923627235	781606.307675	0.396685203498E-16	1e-12	2248.809447
2.9723532463599997e-06	931.754462503	893775.3440309999	0.118998094144E-13	2.34657985325e-10	2376.14986618
2.9723532463599997e-06	1043.564998	1019582.42677	0.153496325298E-10	2.54308959646e-07	2503.67098021
2.9723532463599997e-06	1168.79279776	1160632.57275	0.334419392511E-08	4.70216733822e-05	2631.32477778
2.9723532463599997e-06	1309.0479335	1318741.85709	0.409553303269E-06	0.0048890236761	2759.08621729
2.9723532463599997e-06	1466.13368552	1496484.04699	0.431604716951E-04	0.43214130133900003	2887.30851197
2.9723532463599997e-06	1642.06972778	1720959.7579299998	0.232902490309E-02	17.1632775979	3031.35409599
2.9723532463599997e-06	1839.11809511	2868840.2653900003	0.942013936116E-01	178.365060254	3675.12925561
2.9723532463599997e-06	2059.81226652	17426039.9061	0.170525667126E+01	791.0276324839999	11034.9343482
2.9723532463599997e-06	2306.98973851	21947344.6936	0.250469553242E+01	966.709601367	13110.936650299998
2.9723532463599997e-06	2583.82850713	24170526.009	0.311892043560E+01	1124.60335325	14033.646716999998
2.9723532463599997e-06	2893.88792798	24697188.1468	0.354967918883E+01	1317.72389953	14227.444879100001
2.9723532463599997e-06	3241.15447934	25018309.8772	0.399024979238E+01	1390.33980463	14328.2772939
2.9723532463599997e-06	3630.09301686	25555403.5737	0.450337797726E+01	1385.17294741	14470.8841699
2.9723532463599997e-06	4065.70417888	26903503.3537	0.517995787856E+01	1424.33524554	14787.2143381
2.9723532463599997e-06	4553.58868035	30287970.7238	0.623202810027E+01	1541.34568386	15520.3597748
2.9723532463599997e-06	5100.01932199	35071656.3391	0.765573797905E+01	1724.65430439	16494.743771399997
2.9723532463599997e-06	5712.02164063	37973314.3863	0.898995895392E+01	1916.11359891	17066.387757
2.9723532463599997e-06	6397.46423751	41046950.7369	0.105447207727E+02	2081.78622863	17652.1090501
2.9723532463599997e-06	7165.15994601	45218138.5333	0.124900055955E+02	2237.50481679	18377.6673792
2.9723532463599997e-06	8024.97913953	56314194.874	0.154740492712E+02	2407.61515284	19703.0079271
2.9723532463599997e-06	8987.97663627	77254706.4988	0.203458363908E+02	2806.60004319	22013.8257958
2.9723532463599997e-06	10066.5338326	88078424.1892	0.243203306743E+02	3134.16463432	23138.0479347
2.9723532463599997e-06	11274.5178925	96010722.8165	0.284049909678E+02	3436.01566573	23954.0086214
2.9723532463599997e-06	12627.4600396	104334699.49200001	0.331497759882E+02	3733.94642453	24794.626301499997
2.9723532463599997e-06	14142.755244400001	113854558.64899999	0.388095613178E+02	4066.29519651	25731.1194665
2.9723532463599997e-06	15839.885873700001	126069734.22	0.455833442403E+02	4216.67056683	26775.5885385
2.9723532463599997e-06	17740.672178599998	149193219.015	0.537170015503E+02	4567.26507135	27941.6519949
2.9723532463599997e-06	19869.55284	175553143.254	0.635148441219E+02	4994.27282198	29244.6371005
2.9723532463599997e-06	22253.8991808	206919787.53	0.755622066917E+02	5459.37540806	30764.530092599998
2.9723532463599997e-06	24924.367082499997	246165776.44599998	0.907335011435E+02	5985.16579332	32610.8629045
2.9723532463599997e-06	27915.2911324	294057251.574	0.109300002267E+03	6617.33448072	34680.511474800005
2.9723532463599997e-06	31265.126068299996	353987511.22199994	0.130010758785E+03	7076.42118716	36554.2998561
2.9723532463599997e-06	35016.941196499996	424949500.898	0.154682813318E+03	7782.34539841	38558.851202800004
2.9723532463599997e-06	39218.9741401	500738271.431	0.183806590155E+03	8536.07758218	40656.123071199996
2.9723532463599997e-06	43925.2510369	602041991.774	0.219154633023E+03	9207.81652297	43005.6808487
2.9723532463599997e-06	49196.2811613	714482751.3169999	0.260536220153E+03	10134.691522	45409.2403834
2.9723532463599997e-06	55099.8349007	838817137.009	0.310017334444E+03	11127.062477399999	48006.5250411
2.9723532463599997e-06	61711.815088699994	1008147960.05	0.370144650430E+03	11950.949586499999	50917.6705318
2.9723532463599997e-06	69117.2328994	1230321074.1	0.443581638008E+03	13059.4769468	54199.546451300004
2.9723532463599997e-06	77411.30084730001	1555940088.94	0.542313994301E+03	14350.969361399999	58695.5372531
2.9723532463599997e-06	86700.656949	1863371085.0	0.647543386236E+03	16415.160844799997	62361.43650519999
5.12448978992e-06	1.0	1.0	4.28890959975e-113	1e-12	-5.77140604027
5.12448978992e-06	10.0	1.0	4.28890959975e-111	1e-12	-21.5729000535
5.12448978992e-06	20.0	1.0	1.7155638399e-110	1e-12	-29.4924426627
5.12448978992e-06	40.0	83.0545802028	6.8622553596e-110	1e-12	-22.3738113131
5.12448978992e-06	80.0	8066.9758522	2.74490214384e-109	1e-12	102.91833142799999
5.12448978992e-06	160.0	59276.8703335	1.09796085754e-108	1e-12	527.843070656
5.12448978992e-06	200.0	94771.40798169999	1.7155638399e-108	1e-12	725.42530533
5.12448978992e-06	273.0	166784.10578399998	0.312544679732E-77	1e-12	1031.63318471
5.12448978992e-06	290.0	184344.06975599998	0.388286383734E-61	1e-12	1094.03176029
5.12448978992e-06	300.0	194769.83914	0.793309249526E-60	1e-12	1129.37814645
5.12448978992e-06	336.0	232771.649948	0.392517366398E-59	1e-12	1248.99512646
5.12448978992e-06	376.32	276004.43575	0.132425284896E-47	1e-12	1370.50172265
5.12448978992e-06	421.4784	325020.179456	0.610653709580E-47	1e-12	1493.50519301
5.12448978992e-06	472.055808	380440.146342	0.280264154977E-36	1e-12	1617.68181011
5.12448978992e-06	528.70250496	442966.543179	0.181498211030E-30	1e-12	1742.77299342
5.12448978992e-06	592.146805555	513393.883342	0.491662497157E-26	1e-12	1868.57652604
5.12448978992e-06	663.204422222	592617.324122	0.256126950827E-22	1e-12	1994.9314281
5.12448978992e-06	742.788952888	681644.110171	0.518673131742E-19	1e-12	2121.70968788
5.12448978992e-06	831.923627235	781606.307675	0.396685203498E-16	1e-12	2248.809447
5.12448978992e-06	931.754462503	893775.3440309999	0.118998094144E-13	1.36108462122e-10	2376.14986618
5.12448978992e-06	1043.564998	1019582.42666	0.153496325298E-10	1.4750659949300002e-07	2503.6709801
5.12448978992e-06	1168.79279776	1160632.55021	0.334419392511E-08	2.72739562262e-05	2631.32475839
5.12448978992e-06	1309.0479335	1318739.4011	0.409553303269E-06	0.00283597186727	2759.08431113
5.12448978992e-06	1466.13368552	1496252.9487	0.431604716951E-04	0.251418847038	2887.1481192
5.12448978992e-06	1642.06972778	1709860.37468	0.232902490309E-02	10.536404695	3024.42651444
5.12448978992e-06	1839.11809511	2469156.32785	0.942013936116E-01	132.56936783	3451.6074979
5.12448978992e-06	2059.81226652	15037521.9779	0.247142730584E+01	729.79811015	9732.67862672
5.12448978992e-06	2306.98973851	21066788.3853	0.411080965156E+01	941.636666752	12534.9452709
5.12448978992e-06	2583.82850713	23930792.1063	0.531383309745E+01	1101.92414881	13720.899911000002
5.12448978992e-06	2893.88792798	24658487.9802	0.610878211855E+01	1291.55965954	13989.7139886
5.12448978992e-06	3241.15447934	24994182.806	0.687423705208E+01	1400.89034763	14096.344087600002
5.12448978992e-06	3630.09301686	25467751.2401	0.774664149979E+01	1402.63219848	14223.102144100001
5.12448978992e-06	4065.70417888	26573375.3604	0.885845924886E+01	1429.65387375	14481.6986776
5.12448978992e-06	4553.58868035	29358572.6219	0.105198747506E+02	1529.84519616	15078.4745589
5.12448978992e-06	5100.01932199	34147827.73	0.129580719235E+02	1711.19094098	16041.733520500002
5.12448978992e-06	5712.02164063	37411637.8291	0.153333992361E+02	1906.81405519	16669.157007700003
5.12448978992e-06	6397.46423751	40385648.8239	0.179662243442E+02	2072.47434171	17225.1386955
5.12448978992e-06	7165.15994601	44193334.5159	0.212068670444E+02	2234.34159068	17887.849682900003
5.12448978992e-06	8024.97913953	52858987.6812	0.258652881070E+02	2386.11700081	18973.4079164
5.12448978992e-06	8987.97663627	72895189.136	0.339546105575E+02	2725.95211464	21140.5747436
5.12448978992e-06	10066.5338326	86385989.6373	0.414601507646E+02	3071.31755889	22524.1125253
5.12448978992e-06	11274.5178925	94488426.3045	0.484922840371E+02	3420.69474942	23335.4906539
5.12448978992e-06	12627.4600396	102613030.90100001	0.565513374086E+02	3715.67756446	24137.2696938
5.12448978992e-06	14142.755244400001	111904977.80299999	0.661572041009E+02	4044.59101815	25030.133255599998
5.12448978992e-06	15839.885873700001	122550226.591	0.776451761953E+02	4412.12860862	26025.5929499
5.12448978992e-06	17740.672178599998	143943454.727	0.914293878160E+02	4538.75104603	27136.6058027
5.12448978992e-06	19869.55284	169632644.15399998	0.108022232265E+03	4960.92954239	28377.7561777
5.12448978992e-06	22253.8991808	199487245.496	0.128216277194E+03	5424.04602527	29792.2961806
5.12448978992e-06	24924.367082499997	237124324.593	0.153752121029E+03	5972.5565525	31535.6871856
5.12448978992e-06	27915.2911324	283305085.12700003	0.185081538040E+03	6557.10971733	33504.6242553
5.12448978992e-06	31265.126068299996	339563179.468	0.220923746877E+03	7025.59018872	35397.9389522
5.12448978992e-06	35016.941196499996	410203682.208	0.263040444100E+03	7729.64681504	37349.7403443
5.12448978992e-06	39218.9741401	484099024.633	0.312330434094E+03	8474.67993874	39348.202646
5.12448978992e-06	43925.2510369	577808139.6769999	0.372118049532E+03	9137.67974246	41586.7775127
5.12448978992e-06	49196.2811613	694707846.857	0.443983730140E+03	10149.790928899998	44027.498809900004
5.12448978992e-06	55099.8349007	811977183.228	0.526720735931E+03	11046.076113	46423.9389437
5.12448978992e-06	61711.815088699994	966327574.2939999	0.628418962995E+03	11858.9914016	49198.7858768
5.12448978992e-06	69117.2328994	1178643771.62	0.751993499855E+03	13020.898834399999	52294.4264409
5.12448978992e-06	77411.30084730001	1473360625.39	0.915812096242E+03	14319.8800238	56431.2551625
5.12448978992e-06	86700.656949	1837665840.49	0.111007319449E+04	16205.6369601	60702.6387077
8.83488382115e-06	1.0	1.0	4.28890959975e-113	1e-12	-5.77140604027
8.83488382115e-06	10.0	1.0	4.28890959975e-111	1e-12	-21.5729000535
8.83488382115e-06	20.0	1.0	1.7155638399e-110	1e-12	-29.4924426627
8.83488382115e-06	40.0	83.0545802028	6.8622553596e-110	1e-12	-22.3738113131
8.83488382115e-06	80.0	8066.9758522	2.74490214384e-109	1e-12	102.91833142799999
8.83488382115e-06	160.0	59276.8703335	1.09796085754e-108	1e-12	527.843070656
8.83488382115e-06	200.0	94771.40798169999	1.7155638399e-108	1e-12	725.42530533
8.83488382115e-06	273.0	166784.10578399998	0.312544679732E-77	1e-12	1031.63318471
8.83488382115e-06	290.0	184344.06975599998	0.388286383734E-61	1e-12	1094.03176029
8.83488382115e-06	300.0	194769.83914	0.793309249526E-60	1e-12	1129.37814645
8.83488382115e-06	336.0	232771.649948	0.392517366398E-59	1e-12	1248.99512646
8.83488382115e-06	376.32	276004.43575	0.132425284896E-47	1e-12	1370.50172265
8.83488382115e-06	421.4784	325020.179456	0.610653709580E-47	1e-12	1493.50519301
8.83488382115e-06	472.055808	380440.146342	0.280264154977E-36	1e-12	1617.68181011
8.83488382115e-06	528.70250496	442966.543179	0.181498211030E-30	1e-12	1742.77299342
8.83488382115e-06	592.146805555	513393.883342	0.491662497157E-26	1e-12	1868.57652604
8.83488382115e-06	663.204422222	592617.324122	0.256126950827E-22	1e-12	1994.9314281
8.83488382115e-06	742.788952888	681644.110171	0.518673131742E-19	1e-12	2121.70968788
8.83488382115e-06	831.923627235	781606.307675	0.396685203498E-16	1e-12	2248.809447
8.83488382115e-06	931.754462503	893775.3440309999	0.118998094144E-13	7.8946869997e-11	2376.14986618
8.83488382115e-06	1043.564998	1019582.4265899999	0.153496325298E-10	8.555812154249999e-08	2503.67098004
8.83488382115e-06	1168.79279776	1160632.53714	0.334419392511E-08	1.58196942169e-05	2631.32474714
8.83488382115e-06	1309.0479335	1318737.97656	0.409553303269E-06	0.00164501212661	2759.0832055
8.83488382115e-06	1466.13368552	1496118.90497	0.431604716951E-04	0.146089256271	2887.05508672
8.83488382115e-06	1642.06972778	1703422.40931	0.232902490309E-02	6.33623873138	3020.40831548
8.83488382115e-06	1839.11809511	2237328.00972	0.942013936116E-01	97.05985400459998	3321.95837196
8.83488382115e-06	2059.81226652	9632180.467810001	0.247142730584E+01	554.406252606	7018.9983736
8.83488382115e-06	2306.98973851	20110589.9043	0.669893296694E+01	914.610580757	11936.1939996
8.83488382115e-06	2583.82850713	23565133.6203	0.899466892583E+01	1081.29048255	13362.662338200002
8.83488382115e-06	2893.88792798	24596014.3627	0.105004490100E+02	1260.12010743	13744.242780899998
8.83488382115e-06	3241.15447934	24970327.3637	0.118416156038E+02	1404.84158759	13864.4648831
8.83488382115e-06	3630.09301686	25399547.8212	0.133319248009E+02	1421.00613461	13980.5173232
8.83488382115e-06	4065.70417888	26315828.9793	0.151754174936E+02	1438.33961321	14194.649437600001
8.83488382115e-06	4553.58868035	28592764.9984	0.178176010347E+02	1522.41188758	14677.773757100002
8.83488382115e-06	5100.01932199	33309157.6512	0.219627553552E+02	1701.08425742	15613.5070882
8.83488382115e-06	5712.02164063	36853107.0626	0.261513022055E+02	1897.52141846	16278.362414
8.83488382115e-06	6397.46423751	39735820.1079	0.306111280980E+02	2062.48575404	16806.394133399997
8.83488382115e-06	7165.15994601	43284171.4413	0.360416170415E+02	2229.8010778	17419.8965784
8.83488382115e-06	8024.97913953	50145073.9692	0.434353339196E+02	2361.99491685	18327.4859871
8.83488382115e-06	8987.97663627	67166018.405	0.559639129242E+02	2665.74544944	20143.7998038
8.83488382115e-06	10066.5338326	83573709.0906	0.701452682991E+02	3042.10762419	21811.7738306
8.83488382115e-06	11274.5178925	92967190.0845	0.827772892157E+02	3405.38451009	22725.9563437
8.83488382115e-06	12627.4600396	100892645.58399999	0.964627527699E+02	3697.39881298	23489.964891
8.83488382115e-06	14142.755244400001	109956942.92	0.112762143323E+03	4022.85121683	24340.394832700003
8.83488382115e-06	15839.885873700001	120341414.104	0.132240112927E+03	4386.36248163	25288.1849009
8.83488382115e-06	17740.672178599998	138698327.559	0.155593824234E+03	4510.13357526	26345.647432499998
8.83488382115e-06	19869.55284	163717623.022	0.183685571272E+03	4927.4420598	27526.6434185
8.83488382115e-06	22253.8991808	192226987.07299998	0.217583606888E+03	5395.44839934	28846.776895599996
8.83488382115e-06	24924.367082499997	228391208.57599998	0.260467055266E+03	5919.74107677	30483.3020746
8.83488382115e-06	27915.2911324	272566927.343	0.313309495890E+03	6496.43934159	32354.2605484
8.83488382115e-06	31265.126068299996	325385992.05	0.375334310501E+03	7045.13859386	34263.369541
8.83488382115e-06	35016.941196499996	393989230.056	0.446558007716E+03	7651.90384343	36121.389293
8.83488382115e-06	39218.9741401	467471864.959	0.530615045205E+03	8412.94534816	38064.87467709999
8.83488382115e-06	43925.2510369	553592938.6240001	0.631703891308E+03	9067.11309339	40195.39572169999
8.83488382115e-06	49196.2811613	670714738.008	0.754597700163E+03	9971.65927681	42582.9897308
8.83488382115e-06	55099.8349007	785154893.9380001	0.894715029745E+03	10964.6246115	44871.1453438
8.83488382115e-06	61711.815088699994	924536511.48	0.106666429991E+04	11766.4474078	47513.239897600004
8.83488382115e-06	69117.2328994	1130434408.04	0.127594914382E+04	12907.9196324	50475.5761581
